state,county,upward_socmob,popdensity_2000,share_poor_1990,median_income_1990,mean_income_2000,frac_college_2000,mean_math_3g_2013,share_black_2000
28,109,9.8062582,59.961967,0.20661019,21028.2145699096,59059.656,0.13852789,2.4225421,0.11735366
28,111,8.3825178,18.75313,0.28740394,16214.100244898,49209.863,0.076893225,2.5625172,0.22237109
28,113,7.0921496,95.18264,0.32084021,15991.187926174,52144.777,0.1220982,1.958194,0.46700624
28,115,4.8006877,53.700203,0.17152998,20005.0712704152,58876.773,0.11191489,2.9625626,0.14095908
28,117,2.6510313,61.583839,0.21503416,17840.5375686614,52528.594,0.10056596,2.8215394,0.13149375
28,119,4.0097274,24.979506,0.41571286,13807.0415906603,43446.918,0.10536923,1.8144698,0.68315345
28,121,8.9147538,148.71326,0.10385934,33506.6030984981,81123.945,0.24290389,3.2867148,0.17533727
28,123,6.906984,46.653587,0.27209273,17566.4397491675,53415.941,0.085628137,2.3335421,0.38295111
28,125,6.5842077,15.241361,0.47212356,13522.0117982099,48315.055,0.12876141,2.5092704,0.68796355
28,127,8.0017895,46.912235,0.22697541,19108.1198414718,52820.125,0.10886254,1.5346411,0.3418225
28,129,7.5047337,25.439955,0.2427686,19248.802195244,56499.648,0.091513649,2.3779514,0.23168315
28,131,8.3985291,30.577911,0.24673936,19730.0545372765,59796.191,0.12152001,2.5147195,0.18401852
28,133,4.0020451,49.256615,0.41297114,15099.2670967742,50749.191,0.12171181,1.1413604,0.69202483
28,135,3.5299748,23.095114,0.41612232,13649.0213851945,44236.527,0.1123675,1.8151231,0.60715634
28,137,4.9097359,62.679432,0.22675692,22454.9922658349,64099.316,0.12451939,2.7410431,0.31095627
28,139,4.3987397,45.489891,0.22707644,18266.0597386106,51714.141,0.091249242,2.331008,0.15953836
28,141,7.9314172,45.168591,0.20128627,17692.9154469725,53245.27,0.086146623,2.9194884,0.032123435
28,143,2.4818042,20.357822,0.567738,10952.7626646873,50151.742,0.087129064,1.702087,0.70006502
28,145,4.3694038,61.025173,0.16269943,20985.0787204246,58275.738,0.13122694,2.9530408,0.14951722
28,147,10.42132,37.520054,0.36029699,14060.3319303244,48599.949,0.10128267,1.1881582,0.43882272
28,149,5.1968087,84.356987,0.20342909,26147.2621630837,67516.898,0.20905359,2.0075171,0.41252336
28,151,3.8865618,86.895996,0.30124164,20170.2420624554,54776.313,0.16770968,1.8520604,0.62219512
28,153,8.5550413,26.168331,0.29013333,16207.3085057691,50193.227,0.093766652,2.082104,0.37216401
28,155,8.7682858,24.45479,0.24187942,18052.9644470714,53122.523,0.129327,2.5506012,0.2051034
28,157,6.3908421,15.207039,0.42275283,11878.8017817372,46105.473,0.099610701,1.275775,0.68245864
28,159,5.8379818,33.19912,0.26394871,18099.6932532981,53939.609,0.13862067,2.7748289,0.43253285
28,161,4.0083256,27.938749,0.26456559,16149.7642686959,50987.422,0.095354028,1.9322276,0.38464525
28,163,6.3827343,30.499075,0.38660061,14917.4744710594,51656.375,0.11545359,0.45994642,0.53455919
29,1,9.9334501,44.02599,0.27060723,17668.9233566679,51955.5,0.27996346,3.0012994,0.013517632
29,3,9.7103715,38.113903,0.12901182,25532.8551847782,72880.359,0.18736497,2.3683982,0.0046024024
29,5,11.033577,11.748542,0.18099879,19501.3183817063,57441.977,0.16613503,2.9484451,0.021044292
29,7,5.504968,37.347145,0.15520705,23290.4346429551,59243.07,0.12908858,3.090282,0.076614685
29,9,7.6740287,43.700611,0.16541371,19256.041564996,53646.375,0.10716396,2.9190156,0.0015923429
29,11,9.2841744,21.186949,0.14373973,19966.643411778,51455.836,0.106637,2.3007646,0.004236056
29,13,8.1602454,19.903452,0.17117342,20241.1256499201,55951.73,0.10049462,3.1785643,0.0070240712
29,15,10.440298,24.401365,0.2018442,17240.168606369,50837.465,0.08776319,3.3715749,0.0022709712
29,17,6.727989,19.467363,0.19514565,19328.7337215886,51717.809,0.068888932,2.8502159,0.0029575008
29,19,9.6255668,197.62421,0.17086446,28239.3497843151,71853.969,0.43114662,2.2569938,0.092519023
29,21,7.1569026,210.77074,0.14702073,24583.910620389,64247.785,0.17180647,3.2851536,0.049024768
29,23,6.0731761,58.82954,0.23935796,17247.3830616375,55074.996,0.11740626,3.5401328,0.052443009
29,25,10.965804,21.034586,0.17824617,19441.4126697793,56705.484,0.11868697,3.292803,0.0032607706
29,27,6.5440461,48.846359,0.10276549,27301.4625185347,67159.109,0.16784149,2.9480278,0.057242956
29,29,9.2337348,56.486729,0.12381437,23826.7175873794,67279.039,0.17737855,3.4124963,0.003292616
29,31,8.638677,118.73591,0.12959848,25655.2484336225,67771.383,0.24116445,3.413172,0.054756612
29,33,11.366136,14.806636,0.14208049,19780.6060465349,55277.25,0.14038491,3.8374641,0.019828765
29,35,5.2071463,11.709611,0.27405608,15391.9388667199,47266.031,0.10520222,2.7105856,0.00082042959
29,37,9.9400699,117.8066,0.078703225,32814.5137282412,83631.195,0.18311529,2.8990574,0.016068041
29,39,7.5956054,28.943081,0.21165939,16924.1837362323,49037.145,0.09940736,2.4125578,0.0043719211
29,41,14.720778,11.232979,0.14356072,20990.2433916486,53962.965,0.11419366,3.2840273,0.032577399
29,43,7.9797573,96.477699,0.099834308,26194.5615790345,70386.922,0.21745597,3.7831917,0.0038604757
29,45,8.9464419,14.694081,0.20169629,19425.3155126313,55074.676,0.10683377,2.4222605,0.0017280764
29,47,10.148548,463.14551,0.051019143,36681.8478167757,88200.43,0.26264298,3.2968502,0.028653121
29,49,10.361128,45.300594,0.11937444,26430.3117765451,72248.023,0.14541081,3.5753071,0.016897291
29,51,9.4822615,176.54372,0.072881512,32405.2425517233,78274.25,0.28502735,3.0077288,0.077794001
29,53,8.637812,29.516649,0.12844767,22979.8329072212,58147.426,0.13691247,2.0669429,0.086076938
29,55,5.8803476,30.711756,0.15943849,19474.1587301587,55028.473,0.084347866,2.9692161,0.0020229265
29,57,10.019263,16.168991,0.17193691,18784.9526829887,50871.652,0.098811351,2.1343684,0.0032800578
29,59,5.2303955,28.960609,0.23019408,16912.86696072,52538.898,0.094641671,3.1956217,0.0022755673
29,61,10.4201,14.231944,0.23110013,18492.6912615182,56542.984,0.11951353,3.4799731,0.0018467604
29,63,14.525332,27.523045,0.14481892,21641.0412659013,53379.84,0.10588523,3.5085399,0.095444717
29,65,7.6050505,19.835493,0.24735926,16833.6605394304,50491.297,0.10072878,3.239496,0.0042183562
29,67,5.9500411,16.080999,0.25258759,16141.836495281,48101.27,0.09891139,2.8835566,0.0015857795
29,69,6.1757345,61.276844,0.29661301,15431.3341307714,47948.246,0.090927832,3.4189377,0.085529566
29,71,8.5286409,101.66775,0.082624726,28549.2673224988,75246.508,0.12825963,3.0180774,0.010919911
29,73,6.5002792,29.629086,0.10772672,22681.2077546416,60364.84,0.10243722,3.0081153,0.0017099809
29,75,13.708478,13.961524,0.18826972,17558.5776194717,53920.379,0.14345661,2.7501931,0.0027276354
29,77,7.7391736,354.03864,0.12915301,27911.9630781897,68690.805,0.24302855,2.8176088,0.022423984
29,79,9.8293491,23.966349,0.20221654,18027.8663872917,51601.301,0.1241406,3.0758514,0.0047963881
29,81,8.730489,12.249084,0.18578155,17243.5639414887,49299.27,0.092664346,2.6475348,0.0026334242
29,83,9.7091645,31.561895,0.18018584,18743.7041127874,57305.293,0.117488,3.0050614,0.011368117
29,85,7.8022338,22.400906,0.21710517,16163.0867513696,44911.254,0.076254331,3.6460118,0.002973831
29,87,14.541686,11.564903,0.17234705,18734.4331548561,54113.563,0.11673515,3.1546113,0.0028402598
29,89,8.1894584,22.015785,0.14177454,21569.2568666406,56199.594,0.18150118,2.3980188,0.070127331
29,91,7.1558125,40.159611,0.25026241,16999.2614036618,49752.035,0.10835029,3.0334084,0.0038890552
29,93,5.1981512,19.439936,0.23732851,17244.0929972027,49434.652,0.083689392,3.4530675,0.016269684
29,95,6.1581958,1088.1908,0.11352663,31569.2162676181,77039.25,0.23907128,2.6986544,0.21027105
29,97,6.8247855,163.95923,0.14820655,21855.7070036941,58453.125,0.16541222,2.9430375,0.018036991
29,99,9.6227385,301.92706,0.073412463,32950.4363986081,77982.453,0.1227087,3.9702559,0.0084465239
29,101,7.348077,58.192509,0.16028501,23814.9413272663,63532.852,0.24825512,3.0898647,0.045753222
29,103,11.837093,8.652606,0.22677559,17339.6183932106,45785.949,0.12779978,2.8275328,0.0041362429
29,105,5.6698434,42.51638,0.16861999,20355.8121503472,56649.152,0.11109696,3.3218853,0.0061527123
29,107,11.04737,52.448082,0.11956183,25040.0891824691,67656.758,0.13787672,3.2404008,0.025736945
29,109,7.310845,57.547699,0.15743688,20897.7301189746,56396.461,0.12215821,2.8367617,0.0029760376
29,111,8.7358892,20.778429,0.17751244,20959.1823523651,55929.66,0.13541728,2.6350703,0.028141534
29,113,9.9247828,62.155655,0.11533222,28416.2599607007,70563.164,0.095870219,2.3757446,0.020149905
29,115,10.461409,22.343737,0.17548469,17534.0146496817,51974.23,0.10801347,2.8883541,0.00868522
29,117,8.8972978,27.34775,0.14514023,22720.0337247882,60959.289,0.13085555,3.8535779,0.022507316
29,119,8.5723504,40.188702,0.20751812,17438.3992746072,50157.078,0.069773398,3.2202919,0.0020919179
29,121,9.0911403,19.672352,0.1422012,20194.0649492484,54713.164,0.12868221,3.2094948,0.024874354
29,123,7.604342,23.872625,0.21762027,17558.7032588997,46380.551,0.077967845,3.9405484,0.0019621528
29,125,7.3915362,16.894411,0.16580763,18985.3902571927,55743.164,0.10944207,2.8645492,0.0046022953
29,127,6.4017452,64.745811,0.16165173,22594.3874639147,59155.199,0.15738051,3.4986527,0.049882457
29,129,7.1389362,8.2783203,0.18300226,16634.2305389815,51525.309,0.12586489,2.6475348,0.001679929
29,131,6.8425387,39.764088,0.17378783,19576.6436930609,56438.309,0.11406808,2.9154713,0.0034108057
29,133,5.0383717,32.622822,0.29097751,17037.5988299206,48315.609,0.092647143,3.2671337,0.19304964
29,135,7.7289343,35.725559,0.1162604,22513.7209992922,62936.715,0.13139503,2.498863,0.038318664
29,137,8.292418,14.376504,0.18415873,19831.5633484163,52248.402,0.093977943,2.9481225,0.040519923
29,139,10.775232,22.631363,0.13755335,21704.2745995423,55055.859,0.10140758,2.23224,0.02376233
29,141,6.133204,32.309235,0.16725868,19250.387220319,57945.457,0.10767004,3.0573492,0.0060160453
29,143,5.8151573,29.295982,0.26439855,17514.0958962026,50438.156,0.097530819,3.5211289,0.14918476
29,145,7.5427711,84.249275,0.1405891,22573.4824876739,64636.656,0.15912306,3.0398064,0.0076262378
29,147,12.951025,24.986202,0.22215317,20646.4330946478,58528.824,0.27464324,2.9677658,0.015498252
29,149,8.4305726,13.097053,0.27341434,14149.9236421503,43842.398,0.091188192,2.8548462,0.0010673899
29,151,14.360921,21.601164,0.10091931,25046.1152183312,63864.465,0.10383465,3.2714107,0.0017939344
29,153,10.216473,12.808535,0.22210412,16525.2725869358,48245.266,0.083058789,2.788305,0.0023052592
29,155,3.6695953,40.700932,0.35682505,14284.7931101743,46059.426,0.083351865,3.3205917,0.26358637
29,157,11.100931,38.224617,0.11496691,23929.1066364451,61260.895,0.098289788,3.1188588,0.0024118752
29,159,8.0635555,57.756691,0.13514273,23611.203573375,58682.098,0.14963372,3.560292,0.033494048
29,161,8.3298489,59.28236,0.18843253,21355.359637653,56268.563,0.21401241,3.1863046,0.017521292
29,163,10.316272,27.371698,0.18108492,21676.9925310486,56868.824,0.10147489,3.5004058,0.099455953
29,165,12.249305,175.5849,0.053583257,40056.3297298222,98375.031,0.34028628,3.5608068,0.038837548
29,167,7.0068024,42.472172,0.19773719,19124.041879436,52021.211,0.14786187,3.110513,0.0059120613
29,169,6.3946515,75.242325,0.14559248,21846.9670964533,60034.34,0.20401976,2.9943717,0.12625268
29,171,5.7875339,10.096324,0.19800864,16257.9056035349,48252.379,0.1117768,3.2739246,0.001161204
29,173,9.6957624,20.490442,0.11163583,22267.776131826,62149.566,0.12336255,3.8224959,0.011673353
29,175,6.0646869,51.095543,0.16058394,21713.3114878086,57074.516,0.12035344,3.2936606,0.072501943
29,177,10.770351,41.057934,0.10385359,27868.242061803,72079.609,0.10832472,2.8199542,0.017025683
29,179,5.5293426,8.273571,0.23995194,17117.7228195938,45540.277,0.074899271,3.4793296,0.0057059806
29,181,5.4437209,21.458662,0.3122229,14016.1620567376,44678.828,0.077542275,2.434691,0.00097449776
29,183,13.452175,506.53738,0.049344011,41621.5098523109,97068.445,0.26058856,3.6497977,0.031038785
29,185,9.3960337,14.406336,0.2238504,17359.4330111068,47424.539,0.08961755,2.8633981,0.0035219975
29,186,10.220917,35.516918,0.12605527,26704.5005978307,66516.93,0.081764489,3.5942233,0.0077340049
29,187,6.8041883,123.37658,0.16385721,20815.091296533,56776.375,0.10004751,3.758044,0.021184934
29,189,9.1047034,2001.099,0.05186642,42227.8580673843,100050.19,0.35553703,3.1977744,0.18670893
29,195,5.5773791,31.443911,0.13280147,22199.1588520823,61226.949,0.16469507,2.5627964,0.060451712
29,197,13.962798,13.569669,0.20975606,16739.6764947344,51166.559,0.11594065,3.5143063,0.002381043
29,199,7.0462294,11.411337,0.25896677,16566.7100970473,52776.383,0.11080397,3.4875758,0.0028924078
29,201,6.288854,96.220955,0.17811431,21068.2221632078,57524.883,0.10643354,2.8736372,0.10013272
29,203,6.98364,8.2873611,0.24496444,14818.1858784504,39952.992,0.074774288,2.5765526,0.0024072307
29,205,12.173749,13.57457,0.18090975,18149.8033892986,52652.777,0.12490571,2.6461174,0.010634806
29,207,6.5521941,36.08374,0.21072416,18792.7313467699,51365.559,0.10091222,3.1787128,0.010044264
29,209,7.5238779,61.758404,0.14310306,21236.5918576486,60629.645,0.14061603,2.8285582,0.0010531831
29,211,7.1290225,11.140759,0.20881991,16016.0643537985,47636.012,0.083115317,2.1894503,0.0031480398
29,213,7.9444267,62.78154,0.13560031,20610.8692728602,58465.109,0.15134725,3.6516392,0.0043496839
29,215,7.0008449,19.539339,0.23189417,16952.5895109197,47704.699,0.10748002,3.0422213,0.0037686306
29,217,6.6662967,24.750847,0.17463283,19969.7205382141,55150.852,0.14291045,2.7523975,0.0071734344
29,219,8.8643424,57.221054,0.10690477,28300.275569152,73684.594,0.10826519,3.0219502,0.023884039
29,221,6.6740818,30.719307,0.27297026,17330.8715618178,49827.77,0.074200995,3.8502674,0.024677562
29,223,7.5071365,17.464989,0.29312208,13592.3919829972,46661.207,0.068053558,2.5744939,0.0022403081
29,225,5.3948868,52.391144,0.19434842,20757.4509465304,57779.328,0.1124327,3.1153092,0.012675704
29,227,9.4749704,8.9342976,0.22495756,14568,49234.914,0.11313868,2.1731634,0.0016792611
29,229,7.2749309,26.335823,0.25318372,16191.8973159713,46964.383,0.098492727,3.2194405,0.0040790401
29,510,4.3627169,5624.3599,0.22896057,19906.6266194866,52643.965,0.18984929,1.0498168,0.50214487
30,1,12.599061,1.6605242,0.18592753,21230.1778439383,55398.215,0.26589152,3.5268462,0.0018409112
30,3,9.8141149,2.5365021,0.35114363,18558.7630715422,48790.418,0.13953462,1.3178743,0.0016807719
30,5,13.288306,1.6579362,0.29599279,17122.4344476968,47521.965,0.16715661,1.3611752,0.0026397521
30,7,15.527105,3.6770225,0.1606621,20033.1619267493,62728.117,0.15488046,3.9468594,0.0037318519
30,9,19.79485,4.6622686,0.16820808,19862.2090781358,58102.313,0.23430891,3.7902884,0.0029998485
30,11,23.033936,0.40709397,0.27395412,16714.4364604125,47155.863,0.13636364,,0.00073529413
30,13,11.600529,29.782181,0.13534224,25922.331814533,63201.211,0.2184131,4.174727,0.013302227
30,15,19.790286,1.5028365,0.16552275,22422.9766600811,55097.379,0.20516711,1.7966603,0.00066764327
30,17,16.728297,3.0914295,0.16611286,21946.9065614026,55704.285,0.18717448,2.9831607,0.0018133766
30,19,29.02762,1.4143419,0.15516464,21433,51794.145,0.1411043,1.7453746,0.002478929
30,21,23.070382,3.8193588,0.14264426,23369.6858772873,55282.074,0.15129328,3.1922746,0.003235169
30,23,11.812805,12.78563,0.18713336,21036.5709853883,51292.75,0.14801915,2.9369528,0.0028169062
30,25,25.416344,1.7504004,0.10923277,23162,54781.496,0.14418605,2.674727,0.0017624251
30,27,13.685851,2.740447,0.14332297,22225.9433492006,56059,0.19095448,2.2770951,0.0019399446
30,29,12.125106,14.637571,0.14142916,25004.6662036788,65402.031,0.22370403,3.6080401,0.0024908783
30,31,14.251803,26.06148,0.1587155,25356.9950597877,72024.57,0.41288242,4.2561445,0.0033853103
30,33,10.852943,0.27356204,0.17344345,17201,46262.023,0.16762342,,0.00078186084
30,35,11.827894,4.4216547,0.37653747,18799.1756778391,50091.098,0.1586366,2.1591301,0.0067652133
30,37,19.622014,0.88655043,0.27468786,18280.7445175439,51480.723,0.16193181,,0
30,39,20.373839,1.6382861,0.21763304,18040.8936420722,57560.172,0.22082496,,0.00070671376
30,41,12.829408,5.7513828,0.18426733,26036.103924074,56962.563,0.19984208,2.1284893,0.0023059293
30,43,17.034407,6.0672913,0.072051875,32211.7332982641,73486.984,0.28359732,4.2518353,0.0020461108
30,45,16.027971,1.2455738,0.15162139,22978.6073619632,53024.793,0.23573668,,0.00042936884
30,47,10.15944,17.788143,0.213239,19885.2334151987,55708.563,0.2190183,2.5512788,0.0019297225
30,49,10.54892,16.108343,0.11853153,27068.0232985034,67149.852,0.30772582,3.2303226,0.0032688032
30,51,15.180504,1.5090433,0.180472,24980.9237472767,55750.086,0.17619048,,0.00092678407
30,53,11.573179,5.2137928,0.14356849,20839.1046345718,48185.219,0.13674065,3.6318591,0.0026628331
30,55,26.096439,0.74796492,0.18612975,20315.2811950791,54412.414,0.16375546,,0.0050581689
30,57,17.21514,1.9096949,0.18216693,22415.3278003992,57120.609,0.25778097,3.8453372,0.00098288863
30,59,14.468083,0.80772167,0.20113315,19095.9054425509,49389.023,0.1874063,2.7643263,0.00051759835
30,61,11.343233,3.1850765,0.17442852,20873.1290824029,53525.59,0.1234096,,0.0048847497
30,63,11.747482,36.940353,0.16824649,25927.8736408759,65425.332,0.32855335,4.1062436,0.0047273929
30,65,21.847433,2.4071865,0.23581244,17039.0419304668,51343.016,0.16743118,2.7886746,0.0015399553
30,67,12.168245,5.598875,0.15630329,22542.9466289657,59358.344,0.23261712,4.3492389,0.0049453177
30,69,,0.29790843,0.25626203,19219,54694.426,0.17417417,,0
30,71,19.409919,0.89513004,0.17261197,22464.2703919735,52629.504,0.17053513,2.3522105,0.0019560964
30,73,21.175021,3.9584363,0.1826373,23684.9319459864,55058.516,0.19267595,2.8378589,0.0021495097
30,75,17.37119,0.56349164,0.18279047,22465.4258373206,54345.059,0.1595912,,0
30,77,8.75507,3.0863242,0.16919941,21805.3799964003,54102.934,0.13143757,3.5988727,0.0059467684
30,79,30.209562,0.69037509,0.1528288,16694,46315.129,0.14786418,,0
30,81,14.170137,15.086867,0.15932272,21620.6255230122,63486.734,0.22482817,3.78228,0.002398469
30,83,26.339382,4.6383576,0.14084981,23825.6572534148,56675.543,0.17232686,3.9129984,0.001150579
30,85,11.860948,4.5099506,0.27622271,18830.9465158323,47836.852,0.15501782,0.73795587,0.0009596608
30,87,12.898143,1.872704,0.23064558,26584.9032653673,60024.859,0.17686483,3.1431503,0.0042973743
30,89,11.588454,3.7047315,0.19373421,18717.9808113555,51014.996,0.15579133,4.1696739,0.0025355429
30,91,25.529197,2.4477067,0.15884678,20768.9188285239,53761.914,0.18370566,3.9452887,0.00097538577
30,93,12.119364,48.165707,0.14330654,23713.1536385386,59417.539,0.21846293,4.5409098,0.0021057695
30,95,26.586401,4.5645671,0.11073249,23643.3396577261,66258.086,0.17785153,4.4484134,0.0021673322
30,97,9.3669966,1.9453377,0.10436188,20848.4882688649,62104.125,0.23562525,3.7497373,0.0011083402
30,99,14.764373,2.8362408,0.16880587,22379.7559906094,54614.219,0.20892435,4.1000881,0.0027685966
30,101,15.777288,2.7494626,0.14095303,25497.7845604808,54135.277,0.16743588,2.1865773,0.0027368749
30,103,22.837955,0.88091034,0.15843858,18152,49888.57,0.18197574,,0.0011614402
30,105,14.701623,1.5581169,0.16956216,21734.4789148252,57435.176,0.15648504,2.3245091,0.0026394918
30,107,14.742355,1.5872737,0.21288516,16946.0934995548,44537.957,0.13461539,3.3740196,0.0039840639
30,109,28.9419,1.2009919,0.18197574,19375,55309.605,0.15989161,,0.0046816478
30,111,14.114839,49.121784,0.11505552,28343.8898642309,72005.289,0.26592106,2.7661786,0.006554394
31,1,11.274379,55.303654,0.10021892,25557.8242073667,66233.172,0.19750953,3.080853,0.0070112273
31,3,22.511306,8.6932478,0.18920948,18642.9564697083,52264.07,0.14371958,2.7051449,0.0011900612
31,5,,0.62067086,0.11496747,19038,54335.211,0.15686275,,0
31,7,21.111047,1.0976875,0.21830986,22176,60076.168,0.19600727,3.4308927,0.0012210013
31,9,28.673211,0.82011718,0.22962964,19716,43855.676,0.12285012,3.2478731,0
31,11,25.841111,9.1165438,0.14066453,21706.1290079551,56756.168,0.13108507,3.4089472,0.00077765516
31,13,18.299803,11.306696,0.11620439,26664.9456137248,67944.344,0.15229444,2.5060458,0.0050871298
31,15,20.696716,4.5153165,0.2251536,16329,47855.855,0.12779741,,0.00041017227
31,17,18.409958,2.8861907,0.18807468,17067,52348.793,0.17231639,3.6175251,0.0022695037
31,19,15.708026,43.65094,0.14145805,25533.9828714612,66180.414,0.31859678,3.5743518,0.0078333775
31,21,17.275377,15.848831,0.15093543,21005.3455818023,59268.852,0.14189404,3.3424015,0.0017375107
31,23,23.420128,15.212124,0.11260343,23400.7231055133,61261.777,0.13645719,3.8444257,0.0015985959
31,25,14.330786,43.65266,0.076417252,28895.0742618803,78877.578,0.18740188,3.0939493,0.0027554161
31,27,26.719233,12.987767,0.13213179,20977.8278355174,57398.125,0.128879,2.982594,0.0014659166
31,29,17.988943,4.5482039,0.14082536,21488,60984.867,0.16553207,3.4199452,0.0017207473
31,31,9.0956658,1.0314705,0.21833238,18986.9079292841,55819.195,0.19369061,3.008997,0.0016201588
31,33,15.279523,8.2170992,0.10257978,23255.1292258452,61188.344,0.1680456,3.2405922,0.0015174677
31,35,24.748884,12.299729,0.10957547,22983.5542647508,61258.762,0.16098753,3.3281944,0.0013840406
31,37,14.025742,25.363163,0.097927414,22415.9062236358,62760.605,0.11697418,4.2519984,0.0014501894
31,39,23.697059,17.880583,0.095164865,21593.4671189408,59639.906,0.12315062,2.1742563,0.0016534384
31,41,19.301228,4.5788794,0.1331702,21538.709653261,56185.008,0.16135368,4.2074394,0.0013264085
31,43,8.4482081,76.642166,0.1176971,25811.586877141,67005.414,0.12275317,2.1729944,0.0085937111
31,45,15.91367,6.4878149,0.22803113,17542.2438466565,57527.922,0.29417869,2.7626796,0.0095505472
31,47,9.7295083,24.050041,0.10568119,22374.1149655528,64323.762,0.14117987,2.2740982,0.0031235535
31,49,24.6554,4.7697968,0.12217195,21272,59445.117,0.17425743,3.8455894,0.00047664443
31,51,18.253565,13.310739,0.14691778,20106.0798333333,58006.145,0.14106642,3.4882259,0.0012617108
31,53,14.712486,68.393272,0.090166204,25047.0515533115,64000.91,0.14975645,3.0245736,0.0052342368
31,55,9.6504077,1411.4196,0.094889149,35099.0583636708,90570.719,0.31909069,3.0446327,0.10686413
31,57,31.111461,2.4921768,0.10833333,21271,53210.156,0.16748466,2.9099622,0.0013089005
31,59,16.255403,11.529952,0.088340111,23362.1544991511,60684.602,0.15686548,3.0794077,0.0029102173
31,61,19.057602,6.2068439,0.1322834,20578.7758139535,53573.922,0.1584383,2.939569,0
31,63,28.297865,3.1797922,0.18226764,20364,60143.113,0.17928903,3.8611119,0.0012907389
31,65,19.390182,7.4033694,0.15318027,17937.3573367107,55818.426,0.16126461,3.0764482,0.0007513148
31,67,13.406678,27.003222,0.14157739,23538.7797600319,61209.418,0.15478514,3.3444853,0.0049860482
31,69,17.599407,1.3448471,0.15129924,18614,49452.012,0.14183976,3.8455894,0.00087260036
31,71,18.298624,3.3380721,0.17473379,17308,47313.258,0.13391557,3.3636777,0.0010515247
31,73,7.6128535,4.6774564,0.085117772,25669,65002.23,0.17600527,2.1229608,0
31,75,25.883722,0.96235108,0.11197916,19063,54259.637,0.24746451,,0
31,77,23.869354,4.7629828,0.15051195,18248,49615.09,0.13458356,3.9486718,0.0081061162
31,79,10.284219,97.995926,0.10628166,26345.728243657,65732.219,0.15679197,3.0800607,0.0041910964
31,81,17.040007,17.32065,0.088885568,24357.4932045646,68421.586,0.18749209,3.3518686,0.0026617134
31,83,15.706874,6.8405285,0.138926,18732.8280839895,54083.289,0.15327103,3.5202179,0.002113048
31,85,26.885235,1.4977659,0.17512275,20531,50269.531,0.11554333,3.5127077,0.0037453184
31,87,22.416623,4.3820419,0.16027397,19735,52278.887,0.1380734,4.124506,0.0022500805
31,89,21.62424,4.7881818,0.14965999,20238.4500771504,55310.164,0.14688233,2.6501875,0.00097567908
31,91,35.07984,1.0858095,0.11330698,18682,52770.844,0.15658364,,0
31,93,17.250857,11.534469,0.12358901,22083.0423971948,57451.637,0.1425066,4.2536736,0.0031487281
31,95,16.416837,14.61458,0.11736759,22129.9018850302,59223.719,0.14390469,2.0052674,0.00048347967
31,97,23.091891,11.934551,0.11531419,19687.8225033544,57027.328,0.14540593,2.3560851,0.0015059601
31,99,18.634236,13.330905,0.10410948,26978.8284789644,66318.086,0.21258771,3.0328021,0.0014362211
31,101,15.328994,8.3600225,0.10015565,22775.5077101388,58869.359,0.16600446,3.2788272,0.0012410415
31,103,17.310141,1.2715503,0.25655976,17202,42052.07,0.15712188,,0
31,105,19.876148,4.2958632,0.11541326,23356.5012171373,57764.555,0.13513513,1.1643574,0.0039129374
31,107,22.97439,8.4576168,0.2006115,18042.4452361798,49249.254,0.14501646,4.500742,0.0009510208
31,109,10.405102,298.83868,0.090858229,32900.2195680668,79604.734,0.33225477,4.3094783,0.031197159
31,111,13.127549,13.506651,0.11854289,26125.1344991705,65920.703,0.16172324,3.4555657,0.0069209682
31,113,20.040467,1.3563243,0.13439636,21250,54882.129,0.10496183,,0.0012919897
31,115,24.724652,1.2528815,0.16444445,17933,45452.105,0.13347022,,0
31,117,16.357002,0.62050629,0.33150184,17500,48840.98,0.22222222,,0
31,119,14.400527,61.504025,0.096299529,26400.4524027985,63804.711,0.17186546,3.0032454,0.011003162
31,121,17.553394,16.919615,0.11241432,22468.4433870363,58954.207,0.14960138,3.003505,0.0025848665
31,123,20.385523,3.8206594,0.1481971,19398,53538.105,0.14321679,3.0997922,0.00091911765
31,125,20.505285,9.1433382,0.12509127,20742,56572.316,0.11391927,3.2714036,0.00024764735
31,127,25.393975,18.596796,0.12715107,22487.9541816803,60548.605,0.22950044,3.2842309,0.0040774136
31,129,21.557544,8.7924128,0.1617333,20157.632,51107.012,0.13214955,3.6991136,0.000851296
31,131,16.660364,25.008528,0.11549592,23443.0346794883,65454.492,0.18144406,3.238662,0.0029469752
31,133,16.965823,7.1611667,0.15903465,18286,52852.492,0.14362657,2.4436467,0.00032393911
31,135,24.843796,3.6226346,0.1462307,23132,62777.09,0.1760074,3.2895041,0.00125
31,137,20.640382,18.057022,0.087688252,26611.865694384,67116.234,0.20394157,4.1112652,0.0016830554
31,139,16.509765,13.706085,0.10585504,22377.6352876411,60638.801,0.1325285,3.4729085,0.0012718522
31,141,16.673514,46.778214,0.085356295,26890.8759888361,68277.695,0.17379041,3.3490279,0.0041349391
31,143,22.000217,12.864296,0.082418293,26188.5136390569,63324.676,0.13494752,3.4769382,0.00071167195
31,145,15.985477,15.966861,0.12782153,22514.455465793,57153.559,0.15261176,4.0297732,0.0030394145
31,147,13.629821,17.271311,0.12862022,19491.6151052254,53238.934,0.1343538,3.1722286,0.0037813296
31,149,28.819144,1.7415141,0.15388446,18974,47502.473,0.1215781,3.8821366,0
